3.499497588470113496e-01,3.421046548349278016e-01,3.740748269522835012e-01,3.382593699918215457e-01,3.428032083311067790e-01
4.696984377912655217e-01,4.187343865914577856e-01,4.356784434008729723e-01,4.595473084822636611e-01,4.362822625330596837e-01
1.534866727985763069e-01,1.321279573745363367e-01,1.243849714763308190e-01,1.527243743096912687e-01,1.387544831003285351e-01
4.104932302757784424e-01,3.864347129018331772e-01,3.865267490528928040e-01,4.026846301200519007e-01,4.168073611640328857e-01
4.876785450705555802e-01,4.870793693096814314e-01,4.839950028282081207e-01,4.900953465731798242e-01,5.099139584870211461e-01
5.265513181023173672e-01,5.261681155635943297e-01,5.162304706164172474e-01,5.012351048925366426e-01,4.922255179811474979e-01
3.623737344554503470e-01,3.886772613759659212e-01,4.011754613831615690e-01,3.802090098609011704e-01,3.861110334392294785e-01
3.146626703795427638e-01,3.105342059198029081e-01,2.608817359064791730e-01,3.078881590918439715e-01,3.467653789530219521e-01
5.387148768091993833e-01,5.350293540741024589e-01,5.097018141811588965e-01,5.292211187927049476e-01,5.834051822694465983e-01
3.443603542218426350e-01,3.468290991123940126e-01,3.690069156981661269e-01,3.497459262264924207e-01,3.453039670090334301e-01
1.988526041072110062e-01,2.165824728096411300e-01,2.085391428765848432e-01,1.816820182356006508e-01,1.678386172170787394e-01
4.983697004386379859e-01,5.118114960999331498e-01,5.106219384120699312e-01,5.225323966629569217e-01,5.561834419164578547e-01
3.999125962682215096e-01,3.927358707194723575e-01,3.990972699717698635e-01,4.230279964462914655e-01,3.845538061034582955e-01
4.736423780692858299e-01,5.000438617651075113e-01,4.470305919940816830e-01,4.807244700687620664e-01,4.992327426458407769e-01
5.088946333077071227e-01,4.992885414058224613e-01,5.013217574209090088e-01,5.416153454528943589e-01,5.350554747824447510e-01
5.044505263468738177e-01,4.736034649097307647e-01,4.602183573562244057e-01,4.901034414758984603e-01,4.758194567529305252e-01
4.404696931618407030e-01,4.346588612450238975e-01,4.048983797407816332e-01,4.454753098067740780e-01,3.968563223956125818e-01
1.592687249655831971e-01,1.472634241828280344e-01,1.599734201465504990e-01,1.673411095287627992e-01,1.472001294407976890e-01
1.439608706925030457e-01,1.840334753759512998e-01,1.812717112696539956e-01,1.897184615967703603e-01,2.168391056717824394e-01
5.917732889668242402e-01,5.809103319551289779e-01,5.435174467229405559e-01,6.018113563485590900e-01,5.461127654794576403e-01
2.196000128786927130e-01,2.697330952726322284e-01,2.829914821938234182e-01,2.694163770797479152e-01,2.777459252105680121e-01
4.086877206972029386e-01,3.950858320500840737e-01,4.390234725735751020e-01,4.161568142397134573e-01,4.049937593060559671e-01
4.615132149290918639e-01,4.307315886571867480e-01,4.108363897208418547e-01,4.089451632685583427e-01,4.619761013772361591e-01
4.153607728075187078e-01,4.471429577874022065e-01,4.737476659117120792e-01,4.252995360403098446e-01,4.578194381548952308e-01
4.912003038079444384e-01,5.192713380660521905e-01,5.168928999314886807e-01,4.827880323617046998e-01,4.649943675080421279e-01
5.382198596474963015e-01,5.401345234478174273e-01,4.965734444233547151e-01,5.283848971652906901e-01,5.127533384457428900e-01
4.687577051285973795e-01,4.712899184359762850e-01,4.851882257423655864e-01,4.668683237001034492e-01,4.839519363297665744e-01
1.091860762318042077e-01,1.116359486863164885e-01,1.075425668497218407e-01,1.051270566447615740e-01,1.063351498949992591e-01
4.987719762722518935e-01,4.576418599561046241e-01,5.230123131504877954e-01,4.831798177491993806e-01,4.462609097019766824e-01
2.838546330330188328e-01,3.154761821317954573e-01,2.975314238330719063e-01,3.137015790836299445e-01,3.228360360718875444e-01
3.020232963944580185e-01,2.642601870363878169e-01,2.707895184367227204e-01,2.711716480341562763e-01,3.210034168643181030e-01
5.839379220554609118e-01,5.767881563595672612e-01,5.934281027703010025e-01,5.747812658671365149e-01,5.753215101160877865e-01
5.171866180155416659e-01,5.457273967151211602e-01,5.399436494213919469e-01,5.144861900817349065e-01,5.632315501182236783e-01
3.587924235105552917e-01,3.620383569978266047e-01,3.885437669935584148e-01,4.002627815954508117e-01,3.543274038513477553e-01
4.729638054516400736e-01,4.988725558392551607e-01,4.924809230893198442e-01,4.543368057224466128e-01,4.562998937733522831e-01
3.073051730596373932e-01,2.777656108412954183e-01,2.712146592496892383e-01,2.925840879192790345e-01,2.967648459266767347e-01
5.235284160858525437e-01,5.148602674531086443e-01,5.268364363954833873e-01,5.591304941002289697e-01,5.415277296780419691e-01
3.900627781083305656e-01,3.940761404805290802e-01,3.805450192595735137e-01,3.607190966209397054e-01,4.059158461962887321e-01
4.679741091065477421e-01,4.544154238995338213e-01,4.813352572329434587e-01,4.858329981844567991e-01,4.825579261127930231e-01
5.322516326881011617e-01,5.166466099650000032e-01,5.548606623467297050e-01,5.219620585564688220e-01,5.214805211542015151e-01
5.099397800250063950e-01,4.703670861032331896e-01,4.792076003433841103e-01,4.679032283378083412e-01,4.399436745809280347e-01
4.608979895684924832e-01,4.293632881143178981e-01,4.488158703729702714e-01,4.016280509436032653e-01,4.265630432686592366e-01
4.415291762052875879e-01,4.780973265548725815e-01,4.617525302846560709e-01,4.595423924426169648e-01,4.678430882289498771e-01
2.238251630350126808e-01,2.334648632645870137e-01,2.188470074008818378e-01,2.355428435076334925e-01,2.346703865724917570e-01
4.130679999661890922e-01,4.398519550804020350e-01,4.300419900278545926e-01,3.934657473189248078e-01,4.244922825533978261e-01
4.127160904529605934e-01,3.991629719131754572e-01,3.759067956449004821e-01,3.918569630934493619e-01,4.074516994637012446e-01
4.143596659322950626e-01,4.270162265397948187e-01,4.328409043099125664e-01,4.502952739352983347e-01,4.329287616184966936e-01
4.116300656302785410e-01,4.229548173288980029e-01,4.376157641805785148e-01,4.315456042087176258e-01,4.295650027778494251e-01
2.564069193523675350e-01,2.443487083049556419e-01,2.442283532324186490e-01,2.719171230383357618e-01,2.426049411131721845e-01
4.545710152637120749e-01,4.188754598268258356e-01,4.834881982152450797e-01,4.572934321264862656e-01,4.411618505006469904e-01
4.335003974365443380e-01,4.640406701976672599e-01,4.575127846831330003e-01,4.640164804712947899e-01,4.403681581775744647e-01
2.922568914825894315e-01,3.357428850693665034e-01,3.282713583314919581e-01,3.238496075432222288e-01,3.070425035064377473e-01
4.314949305185960537e-01,4.400259374209377072e-01,4.444002950768372040e-01,4.225746901633614105e-01,4.675795137554858427e-01
2.240327286836271137e-01,2.242695393789742309e-01,2.407794453495529230e-01,2.250983354306375361e-01,2.411038347439916074e-01
3.530389398996098271e-01,3.138488725862714768e-01,3.306890341172188941e-01,3.211864639682557310e-01,3.552668177945995653e-01
5.366695532070960839e-01,5.197818293470880535e-01,5.089482179517211824e-01,5.089083022793626787e-01,5.170270459772772220e-01
4.396315898629915564e-01,4.156170078881482599e-01,4.266907945603853336e-01,4.228171430818979393e-01,4.409377534842295332e-01
5.496637997471085502e-01,5.896156214540121399e-01,5.716701013389127173e-01,5.832150773340362138e-01,5.663285632156322968e-01
4.109327781513635869e-01,4.186732726033079444e-01,4.240740741389883439e-01,4.319715845257340314e-01,4.196803754872157621e-01
4.404877181399006192e-01,3.885891650116075069e-01,4.071102526333681970e-01,4.086383698183168045e-01,3.856748798059455585e-01
5.319955458805103454e-01,4.837757510106025505e-01,5.518558754979417946e-01,5.395222008792934787e-01,5.153656754210753643e-01
2.876428662149870807e-01,2.464039543452345160e-01,2.432000294807654117e-01,2.741566436298337184e-01,2.617895875179507281e-01
5.767074601854322857e-01,5.510925467248618537e-01,5.723125836620103213e-01,5.364324993129925279e-01,5.238783900704003793e-01
2.474053311049025650e-01,2.405942182047333677e-01,2.528772480759971519e-01,2.560451617778464750e-01,2.999078335967751974e-01
4.602280498602108194e-01,4.197369948719660848e-01,4.663691404234041604e-01,4.603417625765394150e-01,4.924799090094734155e-01
5.383674720071530695e-01,5.153209480709227686e-01,5.377697099986399332e-01,5.295413286191209545e-01,5.456308456910611282e-01
4.263975246445886880e-01,4.390321711905691426e-01,4.263539818732841047e-01,3.918054624693788068e-01,4.205944575387836060e-01
4.463321386687934544e-01,4.771694961238387989e-01,4.803448446585496523e-01,4.986037900012413870e-01,4.715944353341540163e-01
4.235210936223133271e-01,4.412618370466038775e-01,4.520355975952935479e-01,4.154757969808354767e-01,4.501037340669118425e-01
4.995922212577317834e-01,4.600941044609689334e-01,4.811798462678541499e-01,4.522024680805978303e-01,4.779098637902081670e-01
5.977116978964543970e-01,6.257971065914129660e-01,5.754279599434353187e-01,5.735787695066659753e-01,5.736876042150780286e-01
3.794328850258537056e-01,3.886013197359410865e-01,4.027880584283989873e-01,4.019980011193408087e-01,3.448964328762752496e-01
4.324429326837371246e-01,4.272778386249285743e-01,4.225637321752300779e-01,4.168562667090789930e-01,4.402233255533994360e-01
4.884391808848359551e-01,5.159304377561473309e-01,4.592232509133696294e-01,5.037235698964467323e-01,5.108002720503449501e-01
4.468416254259379161e-01,4.796376749820224217e-01,4.752007745911789316e-01,4.634126721042866048e-01,4.752956492006504274e-01
3.668162013216816342e-01,3.711099897647310852e-01,3.630752161932609967e-01,3.538048854315400948e-01,3.536443887406173214e-01
2.996584355247663423e-01,2.956039004068737319e-01,2.925046482166000494e-01,3.383019059156626707e-01,2.881993618155515025e-01
4.617237488420711244e-01,4.547075407317738294e-01,4.821684394689331743e-01,4.618235509205729228e-01,4.889927780884859021e-01
4.706370008111460113e-01,4.481593797047694894e-01,4.541826279903928842e-01,4.440430265445671210e-01,4.548326072525297747e-01
3.127749637360032753e-01,2.805243582128836843e-01,3.033279709753780584e-01,3.137072477826797212e-01,2.847207076618244459e-01
1.381435982612301550e-01,1.517863218669257830e-01,1.677686824651959674e-01,1.731295427364833994e-01,1.634440110995382667e-01
5.698151970039969649e-01,5.485138379832001920e-01,5.811746127721034716e-01,5.739764712765874632e-01,5.567506104688035862e-01
3.694564628881137902e-01,3.515299430492397348e-01,3.446454729345651558e-01,3.754279720103660956e-01,3.300616399193566641e-01
3.896393794925828158e-01,4.015958224940767707e-01,3.999447809529407816e-01,3.743725257975617504e-01,3.983400254363250181e-01
3.339067445292506764e-01,3.587978807134525328e-01,3.385768089599061614e-01,3.624484451415226349e-01,3.599855561450841512e-01
2.772953244841568909e-01,2.582513878351898606e-01,2.194126273622483692e-01,2.830431034220028397e-01,2.638583633545572571e-01
4.371816999160151318e-01,4.199954891179853433e-01,4.424710985509109906e-01,4.027376712316048102e-01,4.177888144600740983e-01
5.503391019480257107e-01,5.534110103671951997e-01,5.462521201099168611e-01,5.601918586301212200e-01,5.160424787939513758e-01
3.392422152989233441e-01,3.314487646302074486e-01,3.669280407981061476e-01,3.457720082358343716e-01,3.426183545424759669e-01
4.613219912325368655e-01,4.630143246977536098e-01,4.965323224073373010e-01,4.515916552571959119e-01,4.738994680190689590e-01
1.818287232844865153e-01,1.923091191002257172e-01,1.761103221655525020e-01,2.278697402371810676e-01,1.954454665890605902e-01
5.326436182512181983e-01,5.578150370036453198e-01,5.856665004070815694e-01,5.637322501727320967e-01,5.281833690231724221e-01
5.500380391738022290e-01,5.509500362905793702e-01,5.640214077540806059e-01,5.716221130880640988e-01,5.431092615561197157e-01
4.613778418266366588e-01,4.671366844232734405e-01,4.501945506191732949e-01,4.674083529063590703e-01,5.178984250566828207e-01
5.125885724118705022e-01,5.194663232708560674e-01,5.046728346951151467e-01,5.202353258882427278e-01,5.022384578305293390e-01
3.970726124946505897e-01,4.124572598840661186e-01,4.072975557731977614e-01,3.854655414717794715e-01,4.038740354837377922e-01
4.980563094519931400e-01,5.049285233069460421e-01,4.824620389356753525e-01,4.930314019813999971e-01,4.824337292551914014e-01
6.429432334972330354e-01,5.997534865118416825e-01,6.259985048221453630e-01,6.134445894188157444e-01,6.070623595938237083e-01
4.777956366457364878e-01,4.503710284614904635e-01,4.711337063423493010e-01,4.600323889836492319e-01,4.744248480992059314e-01
4.240052787630922415e-01,4.051917939911997002e-01,4.093936123700125385e-01,4.394556099751744660e-01,4.352767599595839809e-01
6.143807441616209175e-01,6.154992071599203474e-01,6.120586356555661744e-01,6.156433588771771381e-01,5.902693180342364343e-01
4.659890898701988249e-01,4.693431020902072981e-01,4.729139196724857497e-01,4.752421358138118057e-01,4.899501689449254349e-01
